"","created_at","screen_name","text"
"1303",2019-08-21 00:22:49,"TeguhTatong","Gundala akan jadi film perdana dari Jagat Sinema Bumilangit dan akan tayang akhir bulan ini. Jangan lupa nonton ya.

#BCU29Agustus
#gundala #bumilangit #jagadsinemabumilangit #bumilangitcinematicuniverse #negeriinibutuhpatriot"
"1304",2019-08-21 00:21:10,"Lukitee","Kendalikan kekuatanmu, Gundala https://t.co/ovDwb4T6Pg"
"1305",2019-08-21 00:19:36,"GameOTS8","@jokoanwar kerbaunya mau jadi Gundala apa gimana? https://t.co/pUsxQYyYDR"
"1306",2019-08-21 00:19:01,"AdityaSani","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1307",2019-08-21 00:18:57,"oviHasy","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1308",2019-08-21 00:18:43,"zkrnk","tolong ini mah ingin bgt nonton Gundala tp doi nya ga bisa karna lg sibuk mingdep duh :"")"
"1309",2019-08-21 00:18:38,"OomYahya","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1310",2019-08-20 07:51:10,"OomYahya","Yessss udah dapat tiket nonton #Gundala https://t.co/K7I0r9tSgp"
"1311",2019-08-21 00:18:37,"andariarnia","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1312",2019-08-21 00:14:55,"tinne06051","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1313",2019-08-21 00:12:15,"Taufik_A14","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1314",2019-08-21 00:14:48,"Taufik_A14","@CenayangFilm @gotixindonesia Indonesia butuh gundala
Kita berbeda, tapi tetap sama :)"
"1315",2019-08-21 00:14:46,"warganormal","@CenayangFilm @gotixindonesia jagoan baru namanya Gundala
punya kekuatan dari Petir

liat kamu jalan bareng dia
bikin hati aku kepelintirrrr :(("
"1316",2019-08-21 00:13:18,"warganormal","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1317",2019-08-21 00:14:14,"oktagama","Karena aku jomblo, aku mau giveway nonton Gundala bareng aku. syaratnya mudah hanya cukup retweet dan harus ganteng 
<U+0001F602> https://t.co/BhAAQarcnF"
"1318",2019-08-21 00:13:50,"arfhnr24","@Luckyafaf iya ntar nunggu streaming aja
gue mau nonton weathering with you sama gundala <U+0001F602><U+0001F602>"
"1319",2019-08-21 00:10:40,"kurniandini","@CenayangFilm @gotixindonesia Gundala tayang semua menunggu
Sayang opo koe krungu jerite atiku?"
"1320",2019-08-21 00:10:36,"e_wax26","@Prambors Yasudah, Klo Spiderman ninggalin MCU,  tinggal gabung saja sama Gundala dkk di BumiLangit. <U+0001F606>"
"1321",2019-08-21 00:10:10,"real1ysw","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1322",2019-08-21 00:09:33,"gundalapati_","Terima kasih teman-teman yang udah beli tiket GUNDALA. Sebagian show di banyak kota udah rameeee.

Yang belum beli, segera beli yah. 

Nih buat yang udah beli, aku kasih hadiah wallpaper hi-res. 

https://t.co/QM10gSJfdD https://t.co/29CuyKc0ZI"
"1323",2019-08-21 00:04:06,"CyndyAnastasia","#RekomendasiFilm

samson betawi 
rama superman
gundala putra petir"
"1324",2019-08-21 00:02:09,"denalipeach","It's a second date actually. And there's gonna be a third date besok kalo Gundala keluar he already got the tickets."
"1325",2019-08-21 00:02:02,"ziqryabdi","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1326",2019-08-20 11:26:55,"ziqryabdi","@CenayangFilm @gotixindonesia banyak yang bagus di gotix, bikin pusing pala
tapi yang paling asik, ya nonton gundala"
"1327",2019-08-21 00:01:14,"ridwan_mr10","@CenayangFilm @gotixindonesia Akhir bulan ini gundala tayang
Percuma menanti, kalo kamu sudah gak sayang."
"1328",2019-08-20 13:49:38,"ridwan_mr10","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1329",2019-08-21 00:01:01,"Adrieey","Dapatkan poster Gundala kalau kamu beli tiket presale di loket langsung XXI ini yaaaa!!! Persediaan terbatas yaaa jadi serbu secepatnya sebelum habis! #BCU29Agustus #Gundala #NegeriIniButuhPatriot #BCU29Agustus2019 #JagoanIndonesia https://t.co/boPM90ZIvj"
"1330",2019-08-21 00:00:04,"Adrieey","Bocoran scene dari Gundala yang 9 hari lagi akan tayang. Yuk segera dapatkan tiketnya mulai sekarang yaaa! #BCU29Agustus #Gundala #NegeriIniButuhPatriot #BCU29Agustus2019 #JagoanIndonesia https://t.co/SQ6vAlU4QT"
"1331",2019-08-20 23:59:02,"Reikushi_Karudo","Inilah, judul, karakter, dan pemain film-film dalam JAGAT SINEMA BUMILANGIT JILID I. 
#BCU29Agustus 

Dimulai dari tahun ini dengan film GUNDALA. https://t.co/4pZGjYqcud"
"1332",2019-08-20 23:59:22,"Reikushi_Karudo","Gundala kedua. https://t.co/j2rbT0xECo"
"1333",2019-08-20 23:41:57,"Reikushi_Karudo","Terima kasih teman-teman yang udah beli tiket GUNDALA. Sebagian show di banyak kota udah rameeee.

Yang belum beli, segera beli yah. 

Nih buat yang udah beli, aku kasih hadiah wallpaper hi-res. 

https://t.co/QM10gSJfdD https://t.co/29CuyKc0ZI"
"1334",2019-08-20 23:57:52,"Irma72973796","Ini lah antrian pembelian tiket langsung presale Gundala di Empire Yogyakarta. Yuk serbu tiket presale Gundala sekarang sebelum kehabisan! #BCU29Agustus #Gundala #NegeriIniButuhPatriot #BCU29Agustus2019 #JagoanIndonesia https://t.co/Qbga4fYLC4"
"1335",2019-08-20 23:56:18,"ryusron90","@CenayangFilm @gotixindonesia Pagi pagi makan bala bala..
Kenyang alhamdulillah..
Gundala!"
"1336",2019-08-20 23:56:12,"ryusron90","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1337",2019-08-20 23:56:17,"urbanisassy","Pagi pagi excited ngeliat gundala di tix id eh ternyata masih 29 agustus."
"1338",2019-08-20 10:47:45,"ko2w","@CenayangFilm @anggarizkif @gotixindonesia Ondel-ondel beli bulung dala
Anak cadel mo nonton Gundala"
"1339",2019-08-20 10:41:58,"ko2w","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1340",2019-08-20 23:55:46,"ko2w","Kendalikan kekuatanmu, Gundala https://t.co/ovDwb4T6Pg"
"1341",2019-08-20 23:53:41,"RozyKurniawan","@kompascom Apa ada hubungan dengan kedatangan dan launching film ""Gundala"" mas @jokoanwar ?"
"1342",2019-08-20 23:53:32,"Fadhilamad","@kompascom @jokoanwar Apa kerbau kerbau ini akan membuat cameo di film Gundala tanggal 29 nanti bang @jokoanwar"
"1343",2019-08-20 23:53:03,"woodybucin","Pen liat gundala tp sempet g y"
"1344",2019-08-20 23:50:39,"sandika_naufal","@kompascom @jokoanwar Dan mereka bangkit dari kubur menjadi kerbau Gundala"
"1345",2019-08-20 23:48:00,"caisarrizkii","Kira kira gundala di endorse pln ga ya"
"1346",2019-08-20 23:46:28,"Bambang_Yongky","Dapet kabar antrian tiket presale GUNDALA di Empire XXI Yogya. https://t.co/ljZGPqjfKD"
"1347",2019-08-20 23:44:35,"_______z4P","#RekomendasiFilm

samson betawi 
rama superman
gundala putra petir"
"1348",2019-08-20 23:44:14,"Egiyusran","@biangsad heh nonton GUNDALA wajib! gakmautau"
"1349",2019-08-20 23:43:33,"utamaputranto","Ga jadi gundala? https://t.co/ooPCa9Ds6b"
"1350",2019-08-20 04:52:48,"kiasleo","Teman ku @restukhaerunisa dan komunitasnya (IG : @kukamusetara) pgn ajak teman2 difabel dari bbrp SLB di Bandung utk nobar film GUNDALA. Utk memenuhi persyaratan agar film ini dpt diberikan text, maka dibukalah penggalangan dana spy dpt menyewa 1 studio."
"1351",2019-08-20 23:40:00,"kiasleo","Terima kasih teman-teman yang udah beli tiket GUNDALA. Sebagian show di banyak kota udah rameeee.

Yang belum beli, segera beli yah. 

Nih buat yang udah beli, aku kasih hadiah wallpaper hi-res. 

https://t.co/QM10gSJfdD https://t.co/29CuyKc0ZI"
"1352",2019-08-20 23:38:05,"arsyadaulia1056","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1353",2019-08-20 21:40:52,"arsyadaulia1056","@CenayangFilm @gotixindonesia Malam minggu nonton gundala
Sambil nonton gundala makan madu
Hei kamu yang lagi disana
Kapan pulang ?? Aku rindu"
"1354",2019-08-20 23:37:02,"fichan25091985","@CenayangFilm @gotixindonesia main layangan bareng Gundala
gk papa jomblo yang penting berpahala"
"1355",2019-08-20 23:36:46,"ApipFarnanda","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1356",2019-08-20 23:34:18,"Saraswatinisaa","@CenayangFilm @gotixindonesia Pergi ke bioskop bareng sheila Superhero Indonesia itu namanya GUNDALA"
"1357",2019-08-20 23:33:24,"bearahie","@abcdefvcking Gundala"
"1358",2019-08-20 23:31:30,"amadrizaal","apa cuma aku yang ga tertarik nonton gundala sama sekali?<U+0001F643>"
"1359",2019-08-20 23:30:37,"antoni_kun","@mojangmajeng PLTG (pembangkit listrik tenaga gundala) solusi black out"
"1360",2019-08-20 15:37:53,"lulusidang","@CenayangFilm @jokoanwar @gotixindonesia Film apik, film gundala 
Kamu cantik, siapa yang punya"
"1361",2019-08-20 15:38:13,"lulusidang","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1362",2019-08-20 15:33:52,"lulusidang","@CenayangFilm @jokoanwar @gotixindonesia Main yoyo sebesar kepala,
Ayo nonton film Gundala"
"1363",2019-08-20 23:28:42,"lulusidang","@CenayangFilm @gotixindonesia Denger lagu marion jola,
Ayuk kita nonton gundala"
"1364",2019-08-20 23:26:28,"rahulsyarif","@CenayangFilm @gotixindonesia Petir Gundala menyambar Godam
Godamnya kuat, badannya kebal
Naksir si Lala hanya dipendam
Ditikung teman merasa kesal"
"1365",2019-08-20 23:21:40,"madmadcrispy","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1366",2019-08-20 23:20:24,"arumtunjung","Bumi Manusia, Weathering With You, Exit, Gundala. Bye bye duit."
"1367",2019-08-20 23:20:08,"matchafit28","Teman-teman serbu tiket Gundala sekarang juga sebelum kehabisan yaaa!!! #BCU29Agustus #Gundala #NegeriIniButuhPatriot #BCU29Agustus2019 #JagoanIndonesia https://t.co/DKdQpzgIU2"
"1368",2019-08-20 16:11:49,"matchafit28","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1369",2019-08-20 23:19:23,"cixnadine","janji jiwa changed their packaging and it actually looks cuter??? terus mereka kayaknya kerja sama w/ gundala and daz cool... https://t.co/jvHcL6yhwf"
"1370",2019-08-20 23:16:59,"vedhanka_bayu","Terimakasih teman-temanku yang udah beli tiket GUNDALA! Hanya 4 jam setelah diumumin, sebagian show udah hampir penuh! Yuk isi yang masih longgar! https://t.co/8oe17UlqhH"
"1371",2019-08-20 13:30:19,"Am_mandaa","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1372",2019-08-20 23:14:59,"Am_mandaa","@CenayangFilm @djaycoholyc @gotixindonesia Pak Anton sudah tua
Yuk nonton Gundala berdua!"
"1373",2019-08-20 23:14:25,"chandra_ditya","@arisaass Bosan itu kalo yg main jd gundala si Reza Rahardian"
"1374",2019-08-20 23:13:37,"frauyayaya","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1375",2019-08-20 06:36:48,"ifpauliana","i more interesting gundala movie teaser <U+0001F495><U+0001F308>"
"1376",2019-08-20 23:11:34,"ifpauliana","@aisyalaa13 oalaaa aku malah blm bnyak nonton film nya tapi emg bagus klo dia yg main yaa... lagi main di mall eh itu gundala promosi ya uda tadinnya mau antri ttd tapi g jadi keburu mager sama temen jadinya video in aja dari deket... pgn foto bareng sama Tara basro kagok jg gbsa:(("
"1377",2019-08-20 11:40:33,"Ca_Ca_D","@CenayangFilm @gotixindonesia Tersambar petir, jadi gundala
Jika dinyinyir, balas dengan karya"
"1378",2019-08-20 23:08:34,"Ca_Ca_D","Terjadi saat gundala tayang. Kebetulan? https://t.co/AUApcpJ29d"
"1379",2019-08-20 23:06:30,"aisyahpmbd","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1380",2019-08-20 23:02:36,"triutomoutomo","Mau dapetin 10 tiket nonton Gundala GRATIS? Yuk cek Instagram @playone_tvone sekarang juga!
----
Jangan lupa ajak temen-temen kamu untuk ikutan juga ya<U+263A> #KuisPlayOne https://t.co/7QeX2Qic9u"
"1381",2019-08-20 10:57:07,"triutomoutomo","Pas ni libur jadwal, gundala kali ye penasaran mau nonton"
"1382",2019-08-20 23:02:17,"jhyunisme","pngn nntn gundala"
"1383",2019-08-20 23:00:28,"olin_daaa","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1384",2019-08-20 23:00:05,"JihaanNadhiyaA","Terima kasih teman-teman yang udah beli tiket GUNDALA. Sebagian show di banyak kota udah rameeee.

Yang belum beli, segera beli yah. 

Nih buat yang udah beli, aku kasih hadiah wallpaper hi-res. 

https://t.co/QM10gSJfdD https://t.co/29CuyKc0ZI"
"1385",2019-08-20 23:00:02,"JihaanNadhiyaA","Dapet kabar antrian tiket presale GUNDALA di Empire XXI Yogya. https://t.co/ljZGPqjfKD"
"1386",2019-08-20 23:00:03,"fajarjaya882","I feel good about Gundala movie. Cant wait."
"1387",2019-08-20 22:55:33,"IkhsannnKusutt","film gundala rilisnya pas udh dicirebon ya, duh"
"1388",2019-08-20 22:54:55,"lookingforfoods","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1389",2019-08-20 11:14:39,"lookingforfoods","Siap menjadi patriot? Siapkan dirimu untuk nonton film #Gundala yang akan tayang mulai #29Agustus2019! Beli tiket nontonnya #PakeTIXID supaya kamu bisa dapat diskon 50% untuk tiket kedua mulai 20 Agustus hingga 1 September 2019!

SK: https://t.co/TapS0NjfKO https://t.co/POuplarIij"
"1390",2019-08-20 22:54:35,"Jendralkoncau","Beli tiket Gundala 2 tpi 1 lgi buat siapa ya <U+0001F611>"
"1391",2019-08-20 22:54:10,"queenlatifahc","Inilah, judul, karakter, dan pemain film-film dalam JAGAT SINEMA BUMILANGIT JILID I. 
#BCU29Agustus 

Dimulai dari tahun ini dengan film GUNDALA. https://t.co/4pZGjYqcud"
"1392",2019-08-20 22:52:03,"niztiq","Puter otak cara ajak kamu nonton Gundala. 
Mikirin kamu tiap hari, kenapa sih bikin aku sakit kepala? 

@gotixindonesia @CenayangFilm https://t.co/7EaWtIkJbD"
"1393",2019-08-20 22:50:51,"ghingerbread","@askmenfess Gundala, Boku no Hero S4, Shingeki no Kyojin final season, the smell of fresh novel, the laughter of babies, greeting strangers, that feeling of lying ur back after a long fcking day

And I believe there are people who genuinely love me for who I am no matter how screwed I am"
"1394",2019-08-20 22:49:44,"elsaaidr1","Inilah, judul, karakter, dan pemain film-film dalam JAGAT SINEMA BUMILANGIT JILID I. 
#BCU29Agustus 

Dimulai dari tahun ini dengan film GUNDALA. https://t.co/4pZGjYqcud"
"1395",2019-08-20 12:33:58,"apreiskagilang","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1396",2019-08-20 11:03:45,"apreiskagilang","Presale #Gundala juga sudah dimulai di CGV dan Gotix. Diem-diem aja dulu. Amankan tiket sendiri, baru retweet. https://t.co/mDznMwgV4e"
"1397",2019-08-20 12:22:06,"apreiskagilang","Kalau negeri ini butuh patriot, sepertinya lemari display saya juga butuh Gundala! https://t.co/jzRncEDkdD"
"1398",2019-08-20 10:55:34,"apreiskagilang","Diem-diem aja. Presale tiket #Gundala sudah bisa dibeli SEKARANG di MTIX dan TIXID. Jangan diretweet ntar makin banyak yang tau. https://t.co/KkHFpDxJUP"
"1399",2019-08-20 22:48:10,"apreiskagilang","@CenayangFilm @gotixindonesia mau beli tiket Gundala,
dengan @gotixindonesia tak jadi kendala,
he,"
"1400",2019-08-20 12:32:54,"apreiskagilang","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1401",2019-08-20 22:43:19,"arzuhdi","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1402",2019-08-20 22:42:35,"RickySubagya_","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1403",2019-08-20 22:39:46,"bakabaek","@112DaysMyPrince Honestly same. Istg if indos (or neighboring countries) don’t make gundala a box office<U+0001F52A>"
"1404",2019-08-20 22:38:35,"indrabektiasli","Setelah dikerjakan dua tahun, 9 hari lagi Gundala tayang, teman-teman! https://t.co/vxzj76M0Mv"
"1405",2019-08-20 22:38:27,"holyocto0410","Karena aku jomblo, aku mau giveway nonton Gundala bareng aku. syaratnya mudah hanya cukup retweet dan harus ganteng 
<U+0001F602> https://t.co/BhAAQarcnF"
"1406",2019-08-20 22:32:23,"meidanisyardi","Mau ngajak kamu nonton gundala. Tiket aman, karena aku gapernah sekadar ngajak tapi masih nyusain dompetmu. Heuheu"
"1407",2019-08-20 22:31:47,"ZakyMbarok","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1408",2019-08-20 22:22:38,"drunkinfood","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1409",2019-08-20 22:28:36,"drunkinfood","@CenayangFilm @gotixindonesia Nonton Gundala ditanggal tua.
Ngga masalah asal berdua<U+0001F339>. https://t.co/SUk21GT7lk"
"1410",2019-08-20 22:26:35,"FahrurRizki00","@jokoanwar @WatchmenID Mbak @TaraBassro jadi tukang masak difilmnya bang jokan <U+0001F605>
Pengabdi setan, Rini masak telor buat sarapan adeknya
A copy of my mind, Sari masak indomie telor buat si ibu kost
GUNDALA jugaa <U+0001F605>"
"1411",2019-08-20 17:07:16,"yuwonooktav","Merch gundala diproduksi sama Culture Hero.
AUTOBELI !!"
"1412",2019-08-20 22:26:09,"yuwonooktav","@PradanaAdrian @briand_fergie Hihihihi.
Sepertinya ada yg besar.
Aku pernah beli kaosnya culture hero yg XXL kegeden pol <U+0001F602>
Yg gundala iki aku order yg XL."
"1413",2019-08-20 22:23:57,"DyanKamal","@CenayangFilm @gotixindonesia Bikin pantun biar nonton gundala 
Menangkanlah biar gak terkendala"
"1414",2019-08-20 22:24:36,"DyanKamal","@CenayangFilm @gotixindonesia Abimana jadi pemeran gundala
Kagak nonton bisa jadi gila 
@gotixindonesia @CenayangFilm"
"1415",2019-08-20 22:23:32,"twititiee","Inilah, judul, karakter, dan pemain film-film dalam JAGAT SINEMA BUMILANGIT JILID I. 
#BCU29Agustus 

Dimulai dari tahun ini dengan film GUNDALA. https://t.co/4pZGjYqcud"
"1416",2019-08-20 22:22:36,"aurelian_m","They have a Hulk? Well, we have a Gundala, plus a host of other popular Indonesian superheroes like Sri Asih, Godam and Aquanus who are coming to life through their own films in the near future. https://t.co/VyF9Uy7nFS"
"1417",2019-08-20 22:19:51,"PradanaAdrian","@briand_fergie @yuwonooktav Dulu waktu awal launch merch Gundala pertama kubeli sizenya all size sam<U+0001F64F>

Tapi ndak tahu lagi yg skrg huehue"
"1418",2019-08-20 22:19:04,"katame_","Ramai soal Gundala, gue jadi inget film pendek nyeleneh dan satire tentang jagoan kita itu. Judulnya: Gundah Gundala. Gue nonton pertama kali di @ARKIPEL 2014. Ceritanya, Gundala dkk hidupnya kere karena himpitan superhero impor. Tonton deh film ini. <U+0001F604>

https://t.co/c7q9PQICBi https://t.co/PhDcQGNIsO"
"1419",2019-08-20 22:17:38,"fzhxxxzah","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1420",2019-08-20 22:07:46,"choocooos","gusti aku mau nonton wedding agreement apa gundala ya :)) jiwa misqueen ku berteriak"
"1421",2019-08-20 22:05:32,"_tujuhtigakali","Inilah, judul, karakter, dan pemain film-film dalam JAGAT SINEMA BUMILANGIT JILID I. 
#BCU29Agustus 

Dimulai dari tahun ini dengan film GUNDALA. https://t.co/4pZGjYqcud"
"1422",2019-08-20 21:59:58,"iinhani","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1423",2019-08-20 05:07:15,"iinhani","Terimakasih teman-temanku yang udah beli tiket GUNDALA! Hanya 4 jam setelah diumumin, sebagian show udah hampir penuh! Yuk isi yang masih longgar! https://t.co/8oe17UlqhH"
"1424",2019-08-20 21:58:30,"sempakkembang2","Inilah, judul, karakter, dan pemain film-film dalam JAGAT SINEMA BUMILANGIT JILID I. 
#BCU29Agustus 

Dimulai dari tahun ini dengan film GUNDALA. https://t.co/4pZGjYqcud"
"1425",2019-08-20 21:57:11,"KurangT52057026","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
"1426",2019-08-20 21:45:51,"bajoked","Tetap tenang skrg kita punya Gundala https://t.co/qbY4W5CVhY"
"1427",2019-08-20 21:39:48,"wafaplayground","@CenayangFilm @gotixindonesia Gundala si putra petir
Kenapa hidupku sangat getir?"
"1428",2019-08-20 21:37:53,"HelmiR__","Giveaway voucher GoTix 1,5 JUTA buat 10 pemenang: @ 150 REBU  

Pertanyaanya: bikin pantun dua kalimat pake kata GUNDALA

Contoh: 
Hari Kamis nonton Gundala.
Usahaku dapetin kamu yaudahlah ya. 

Syarat menang: RT dan follow Twitter @gotixindonesia + IG CenayangFilm 

MULAI!!! https://t.co/YRGXXKeByJ"
